1394519239,100,0,0,166557696,6348,0,0,0,9,0,2560,0,1,0,0
1394519299,100,0,0,2793002,106,0,0,0,1,0,102,0,0,0,0
1394519359,100,0,0,2808405,107,0,0,0,1,0,102,0,0,0,0
1394519419,100,0,0,2823808,107,0,0,0,2,0,102,0,0,0,0
1394519479,100,0,0,2839765,108,0,0,0,1,0,110,0,0,0,0
1394519539,100,0,0,2855168,108,0,0,0,1,0,102,0,0,0,0
1394519599,100,0,0,2871125,109,0,0,0,2,0,110,0,0,0,0
1394519659,100,0,0,2886536,109,0,0,0,1,0,110,0,0,0,0
1394519719,100,0,0,2901947,110,0,0,0,1,0,110,0,0,0,0
1394519779,100,0,0,2917913,111,0,0,0,1,0,119,0,0,0,0
1394519839,100,0,0,2933870,111,0,0,0,1,0,110,0,0,0,0
1394519899,100,0,0,2949273,112,0,0,0,1,0,102,0,0,0,0
1394519959,100,0,0,2964676,112,0,0,0,1,0,102,0,0,0,0
1394520019,100,0,0,2980078,113,0,0,0,1,0,102,0,0,0,0
1394520079,100,0,0,2997120,114,0,0,0,1,0,102,0,0,0,0
1394520139,100,0,0,3014169,114,0,0,0,1,0,110,0,0,0,0
1394520199,100,0,0,3029572,115,0,0,0,1,0,102,0,0,0,0
1394520259,100,0,0,3044983,115,0,0,0,1,0,110,0,0,0,0
1394520319,100,0,0,3062024,116,0,0,0,1,0,102,0,0,0,0
1394520379,100,0,0,3077444,117,0,0,0,1,0,119,0,0,0,0
1394520439,100,0,0,3092846,117,0,0,0,1,0,102,0,0,0,0
1394520499,100,0,0,3109888,118,0,0,0,1,0,102,0,0,0,0
1394520559,100,0,0,3125845,118,0,0,0,1,0,110,0,0,0,0
1394520619,100,0,0,3141248,119,0,0,0,2,0,102,0,0,0,0
1394520679,100,0,0,3156650,120,0,0,0,1,0,102,0,0,0,0
1394520739,100,0,0,3172608,120,0,0,0,1,0,110,0,0,0,0
1394520799,100,0,0,3188565,121,0,0,0,1,0,110,0,0,0,0
1394520859,100,0,0,3203968,121,0,0,0,1,0,102,0,0,0,0
1394520919,100,0,0,3219379,122,0,0,0,1,0,110,0,0,0,0
1394520979,100,0,0,3235353,123,0,0,0,1,0,128,0,0,0,0
1394521039,100,0,0,3250764,123,0,0,0,2,0,110,0,0,0,0
1394521099,100,0,0,3266722,124,0,0,0,1,0,110,0,0,0,0
1394521159,100,0,0,3282124,124,0,0,0,1,0,102,0,0,0,0
1394521219,100,0,0,3297536,125,0,0,0,1,0,110,0,0,0,0
1394521279,100,0,0,3312938,126,0,0,0,1,0,102,0,0,0,0
1394521339,100,0,0,3328896,126,0,0,0,1,0,110,0,0,0,0
1394521399,100,0,0,3344298,127,0,0,0,1,0,102,0,0,0,0
1394521459,100,0,0,3361339,127,0,0,0,1,0,102,0,0,0,0
1394521519,100,0,0,3376742,128,0,0,0,1,0,102,0,0,0,0
1394521579,100,0,0,3392162,128,0,0,0,1,0,76,0,0,0,0
1394521639,81,55705,3,3409203,129,3,0,0,17,3,102,0,0,0,0
1394521699,100,546,0,3424605,130,0,0,0,2,0,102,0,0,0,0
1394521759,100,0,0,3440017,130,0,0,0,1,0,153,0,0,0,0
1394521819,100,0,0,3458705,131,0,0,0,1,0,76,0,0,0,0
1394521879,100,0,0,3474116,132,0,0,0,2,0,110,0,0,0,0
1394521939,100,0,0,3489518,132,0,0,0,1,0,102,0,0,0,0
1394521999,100,0,0,3504930,133,0,0,0,1,0,102,0,0,0,0
1394522059,100,0,0,3520341,133,0,0,0,1,0,110,0,0,0,0
1394522119,100,0,0,3535744,134,0,0,0,1,0,145,0,0,0,0
1394522179,100,0,0,3551146,134,0,0,0,1,0,102,0,0,0,0
1394522239,100,0,0,3568187,135,0,0,0,2,0,59,0,0,0,0
1394522299,100,0,0,3583906,136,0,0,0,1,0,110,0,0,0,0
1394522359,100,0,0,3601493,136,0,0,0,1,0,452,0,0,0,0
1394522419,100,0,0,3617450,137,0,0,0,1,0,110,0,0,0,0
1394522479,100,0,0,3632853,137,0,0,0,1,0,102,0,0,0,0
1394522539,100,0,0,3648256,138,0,0,0,1,0,102,0,0,0,0
1394522599,100,0,0,3603607,136,0,0,0,1,0,109,0,0,0,0
1394522660,100,0,0,3679624,139,0,0,0,1,0,110,0,0,0,0
1394522720,100,0,0,3695035,140,0,0,0,1,0,110,0,0,0,0
1394522780,100,0,0,3710446,140,0,0,0,1,0,110,0,0,0,0
1394522840,100,0,0,3725849,141,0,0,0,1,0,102,0,0,0,0
1394522900,100,0,0,3742890,142,0,0,0,1,0,102,0,0,0,0
1394522960,100,0,0,3758293,142,0,0,0,1,0,102,0,0,0,0
1394523020,100,0,0,3774250,143,0,0,0,1,0,110,0,0,0,0
1394523080,100,0,0,3790199,143,0,0,0,1,0,102,0,0,0,0
1394523140,100,0,0,3807240,144,0,0,0,1,0,102,0,0,0,0
1394523200,100,0,0,3822643,145,0,0,0,2,0,102,0,0,0,0
1394523260,100,0,0,3838609,145,0,0,0,1,0,76,0,0,0,0
1394523320,100,0,0,3854011,146,0,0,0,1,0,102,0,0,0,0
1394523380,100,0,0,3873783,146,0,0,0,1,0,102,0,0,0,0
1394523440,100,0,0,3889186,147,0,0,0,1,0,110,0,0,0,0
1394523500,100,0,0,3904588,148,0,0,0,1,0,102,0,0,0,0
1394523560,100,0,0,3922542,148,0,0,0,1,0,503,0,0,0,0
1394523620,100,0,0,3939584,149,0,0,0,1,0,59,0,0,0,0
1394523680,100,0,0,3955541,149,0,0,0,1,0,110,0,0,0,0
1394523740,100,0,0,3970952,150,0,0,0,1,0,153,0,0,0,0
1394523800,100,0,0,3986355,151,0,0,0,2,0,102,0,0,0,0
1394523860,100,0,0,4002312,151,0,0,0,2,0,110,0,0,0,0
1394523920,100,0,0,4017715,152,0,0,0,1,0,102,0,0,0,0
1394523980,100,0,0,4033117,152,0,0,0,1,0,102,0,0,0,0
1394524040,100,0,0,4048529,153,0,0,0,1,0,110,0,0,0,0
1394524100,100,0,0,4063940,153,0,0,0,1,0,110,0,0,0,0
1394524160,100,0,0,4081527,154,0,0,0,1,0,102,0,0,0,0
1394524220,100,0,0,4096930,155,0,0,0,1,0,102,0,0,0,0
1394524280,100,0,0,4112341,155,0,0,0,1,0,110,0,0,0,0
1394524340,100,0,0,4127744,156,0,0,0,1,0,102,0,0,0,0
1394524400,100,0,0,4143146,156,0,0,0,1,0,102,0,0,0,0
1394524460,100,0,0,4158549,157,0,0,0,1,0,102,0,0,0,0
1394524520,100,0,0,4173952,158,0,0,0,2,0,102,0,0,0,0
1394524580,100,0,0,4191872,158,0,0,0,2,0,435,0,0,0,0
1394524640,100,0,0,4207283,159,0,0,0,1,0,110,0,0,0,0
1394524700,100,0,0,4223232,159,0,0,0,1,0,102,0,0,0,0
1394524760,100,0,0,4238634,160,0,0,0,2,0,102,0,0,0,0
1394524820,100,0,0,4254045,160,0,0,0,1,0,110,0,0,0,0
1394524880,100,0,0,4271086,161,0,0,0,2,0,102,0,0,0,0
1394524940,100,0,0,4286498,162,0,0,0,1,0,110,0,0,0,0
1394525000,100,0,0,4302455,162,0,0,0,1,0,110,0,0,0,0
1394525060,100,0,0,4317858,163,0,0,0,1,0,102,0,0,0,0
1394525120,100,0,0,4333380,163,0,0,0,1,0,221,0,0,0,0
1394525180,100,0,0,4351513,164,0,0,0,1,0,68,0,0,0,0
1394525240,100,0,0,4366924,165,0,0,0,1,0,110,0,0,0,0
1394525300,100,0,0,4382336,165,0,0,0,1,0,110,0,0,0,0
1394525360,100,0,0,4397738,166,0,0,0,2,0,102,0,0,0,0
1394525420,100,0,0,4413158,166,0,0,0,1,0,110,0,0,0,0
1394525480,100,0,0,4428561,167,0,0,0,1,0,102,0,0,0,0
1394525540,100,0,0,4443963,168,0,0,0,1,0,102,0,0,0,0
1394525600,100,0,0,4459366,168,0,0,0,1,0,102,0,0,0,0
1394525660,100,0,0,4475323,169,0,0,0,1,0,110,0,0,0,0
1394525720,100,0,0,4490726,169,0,0,0,1,0,102,0,0,0,0
1394525780,100,0,0,4506129,170,0,0,0,1,0,110,0,0,0,0
1394525840,100,0,0,4522086,171,0,0,0,1,0,110,0,0,0,0
1394525900,100,0,0,4538043,171,0,0,0,1,0,145,0,0,0,0
1394525960,100,0,0,4553446,172,0,0,0,1,0,68,0,0,0,0
1394526020,100,0,0,4568857,172,0,0,0,2,0,102,0,0,0,0
1394526080,100,0,0,4584814,173,0,0,0,2,0,153,0,0,0,0
1394526140,100,0,0,4600772,174,0,0,0,1,0,68,0,0,0,0
1394526200,100,0,0,4616183,174,0,0,0,1,0,153,0,0,0,0
1394526260,100,0,0,4631586,175,0,0,0,1,0,59,0,0,0,0
1394526320,100,0,0,4646988,175,0,0,0,1,0,145,0,0,0,0
1394526380,100,0,0,4662946,176,0,0,0,1,0,110,0,0,0,0
1394526440,100,0,0,4678903,176,0,0,0,1,0,110,0,0,0,0
1394526500,100,0,0,4694860,177,0,0,0,1,0,110,0,0,0,0
1394526560,100,0,0,4710818,178,0,0,0,1,0,110,0,0,0,0
1394526620,100,0,0,4726229,178,0,0,0,1,0,110,0,0,0,0
1394526680,100,0,0,4741640,179,0,0,0,1,0,110,0,0,0,0
1394526740,100,0,0,4757043,179,0,0,0,2,0,102,0,0,0,0
1394526800,100,0,0,4774084,180,0,0,0,1,0,102,0,0,0,0
1394526860,100,0,0,4790041,181,0,0,0,1,0,110,0,0,0,0
1394526920,100,0,0,4805444,181,0,0,0,1,0,102,0,0,0,0
1394526980,100,0,0,4820846,182,0,0,0,1,0,102,0,0,0,0
1394527040,100,0,0,4836249,182,0,0,0,2,0,102,0,0,0,0
1394527100,100,0,0,4852215,183,0,0,0,1,0,119,0,0,0,0
1394527160,100,0,0,4870903,184,0,0,0,1,0,110,0,0,0,0
1394527220,100,0,0,4889386,184,0,0,0,2,0,452,0,0,0,0
1394527280,100,0,0,4904789,185,0,0,0,1,0,102,0,0,0,0
1394527340,100,0,0,4920746,186,0,0,0,1,0,110,0,0,0,0
1394527400,100,0,0,4936712,186,0,0,0,1,0,119,0,0,0,0
1394527460,100,0,0,4952123,187,0,0,0,1,0,110,0,0,0,0
1394527520,100,0,0,4967526,187,0,0,0,1,0,102,0,0,0,0
1394527580,100,0,0,4982929,188,0,0,0,1,0,102,0,0,0,0
1394527640,100,0,0,4998331,188,0,0,0,1,0,102,0,0,0,0
1394527700,100,0,0,5014289,189,0,0,0,2,0,110,0,0,0,0
1394527760,100,0,0,5029700,190,0,0,0,1,0,110,0,0,0,0
1394527820,100,0,0,5045102,190,0,0,0,1,0,102,0,0,0,0
1394527880,100,0,0,5062144,191,0,0,0,1,0,102,0,0,0,0
1394527940,100,0,0,5077546,191,0,0,0,1,0,102,0,0,0,0
1394528000,100,0,0,5092966,192,0,0,0,1,0,119,0,0,0,0
1394528060,100,0,0,5108369,193,0,0,0,1,0,102,0,0,0,0
1394528120,100,0,0,5040321,190,0,0,0,1,0,109,0,0,0,0
1394528181,100,0,0,5139729,194,0,0,0,1,0,102,0,0,0,0
1394528241,100,0,0,5158417,194,0,0,0,2,0,110,0,0,0,0
1394528301,100,0,0,5174374,195,0,0,0,2,0,110,0,0,0,0
1394528361,100,0,0,5190331,196,0,0,0,1,0,110,0,0,0,0
1394528421,100,0,0,5205742,196,0,0,0,2,0,110,0,0,0,0
1394528481,100,0,0,5221145,197,0,0,0,1,0,59,0,0,0,0
1394528541,100,0,0,5237102,197,0,0,0,1,0,153,0,0,0,0
1394528601,100,0,0,5254144,198,0,0,0,1,0,102,0,0,0,0
1394528661,100,0,0,5269555,199,0,0,0,1,0,68,0,0,0,0
1394528721,100,0,0,5284957,199,0,0,0,1,0,145,0,0,0,0
1394528781,100,0,0,5301998,200,0,0,0,2,0,102,0,0,0,0
1394528841,100,0,0,5317401,200,0,0,0,1,0,68,0,0,0,0
1394528901,100,0,0,5332804,201,0,0,0,2,0,136,0,0,0,0
1394528961,100,0,0,5348206,202,0,0,0,1,0,102,0,0,0,0
1394529021,100,0,0,5364172,202,0,0,0,1,0,119,0,0,0,0
1394529081,100,0,0,5381222,203,0,0,0,1,0,110,0,0,0,0
1394529141,100,0,0,5396625,203,0,0,0,1,0,102,0,0,0,0
1394529201,100,0,0,5412582,204,0,0,0,1,0,68,0,0,0,0
1394529261,100,0,0,5427985,205,0,0,0,2,0,145,0,0,0,0
1394529321,100,0,0,5445913,205,0,0,0,1,0,401,0,0,0,0
1394529381,100,0,0,5461324,206,0,0,0,1,0,110,0,0,0,0
1394529441,100,0,0,5476736,206,0,0,0,1,0,110,0,0,0,0
1394529501,100,0,0,5492147,207,0,0,0,1,0,110,0,0,0,0
1394529561,100,0,0,5511389,208,0,0,0,1,0,128,0,0,0,0
1394529621,100,0,0,5526792,208,0,0,0,1,0,102,0,0,0,0
1394529681,100,0,0,5542758,209,0,0,0,2,0,110,0,0,0,0
1394529741,100,0,0,5558161,209,0,0,0,1,0,102,0,0,0,0
1394529801,100,0,0,5573563,210,0,0,0,1,0,102,0,0,0,0
1394529861,100,0,0,5589521,211,0,0,0,1,0,110,0,0,0,0
1394529921,100,0,0,5606562,211,0,0,0,1,0,102,0,0,0,0
1394529981,100,0,0,5622519,212,0,0,0,1,0,110,0,0,0,0
1394530041,100,0,0,5637922,212,0,0,0,1,0,145,0,0,0,0
1394530101,100,0,0,5653324,213,0,0,0,1,0,68,0,0,0,0
1394530161,100,0,0,5668727,214,0,0,0,1,0,102,0,0,0,0
1394530221,100,0,0,5685777,214,0,0,0,1,0,145,0,0,0,0
1394530281,100,0,0,5701742,215,0,0,0,1,0,76,0,0,0,0
1394530341,100,0,0,5717154,215,0,0,0,1,0,110,0,0,0,0
1394530401,100,0,0,5732556,216,0,0,0,2,0,145,0,0,0,0
1394530461,100,0,0,5747959,217,0,0,0,1,0,59,0,0,0,0
1394530521,100,0,0,5763362,217,0,0,0,1,0,102,0,0,0,0
1394530581,100,0,0,5778764,218,0,0,0,2,0,145,0,0,0,0
1394530641,100,0,0,5794167,218,0,0,0,1,0,102,0,0,0,0
1394530701,100,0,0,5810124,219,0,0,0,2,0,110,0,0,0,0
1394530761,100,0,0,5825527,219,0,0,0,1,0,102,0,0,0,0
1394530821,100,0,0,5842577,220,0,0,0,1,0,110,0,0,0,0
1394530881,100,0,0,5862903,221,0,0,0,1,0,110,0,0,0,0
1394530941,100,0,0,5878860,221,0,0,0,1,0,110,0,0,0,0
1394531001,100,0,0,5894263,222,0,0,0,1,0,102,0,0,0,0
1394531061,100,0,0,5909674,223,0,0,0,2,0,110,0,0,0,0
1394531121,100,0,0,5926724,223,0,0,0,1,0,110,0,0,0,0
1394531181,100,0,0,5942126,224,0,0,0,1,0,102,0,0,0,0
1394531241,100,0,0,5959168,224,0,0,0,1,0,102,0,0,0,0
1394531301,100,0,0,5974570,225,0,0,0,1,0,102,0,0,0,0
1394531361,100,0,0,5991620,226,0,0,0,1,0,110,0,0,0,0
1394531421,100,0,0,6008123,226,0,0,0,1,0,110,0,0,0,0
1394531481,100,0,0,6024081,227,0,0,0,1,0,110,0,0,0,0
1394531541,100,0,0,6039483,228,0,0,0,1,0,102,0,0,0,0
1394531601,100,0,0,6054886,228,0,0,0,1,0,102,0,0,0,0
1394531661,100,0,0,6070289,229,0,0,0,1,0,102,0,0,0,0
1394531721,100,0,0,6085691,229,0,0,0,1,0,102,0,0,0,0
1394531781,100,0,0,6101649,230,0,0,0,1,0,110,0,0,0,0
1394531841,100,0,0,6117606,230,0,0,0,2,0,110,0,0,0,0
1394531901,100,0,0,6133017,231,0,0,0,1,0,110,0,0,0,0
1394531961,100,0,0,6148428,232,0,0,0,1,0,110,0,0,0,0
1394532021,100,0,0,6164386,232,0,0,0,1,0,110,0,0,0,0
1394532081,100,0,0,6179788,233,0,0,0,1,0,102,0,0,0,0
1394532141,100,0,0,6195746,233,0,0,0,1,0,110,0,0,0,0
1394532201,100,0,0,6213094,234,0,0,0,1,0,59,0,0,0,0
1394532261,100,0,0,6230690,235,0,0,0,1,0,426,0,0,0,0
1394532321,100,0,0,6246092,235,0,0,0,2,0,102,0,0,0,0
1394532381,100,0,0,6261504,236,0,0,0,1,0,110,0,0,0,0
1394532441,100,0,0,6278016,236,0,0,0,1,0,153,0,0,0,0
1394532501,100,0,0,6296149,237,0,0,0,1,0,59,0,0,0,0
1394532561,100,0,0,6312652,238,0,0,0,1,0,153,0,0,0,0
1394532621,100,0,0,6329702,238,0,0,0,1,0,59,0,0,0,0
1394532681,100,0,0,6345659,239,0,0,0,2,0,153,0,0,0,0
1394532741,100,0,0,6362171,240,0,0,0,2,0,119,0,0,0,0
1394532801,100,0,0,6379221,240,0,0,0,1,0,110,0,0,0,0
1394532861,100,0,0,6394624,241,0,0,0,1,0,102,0,0,0,0
1394532921,100,0,0,6410035,241,0,0,0,2,0,110,0,0,0,0
1394532981,100,0,0,6426001,242,0,0,0,2,0,119,0,0,0,0
1394533041,100,0,0,6443042,243,0,0,0,1,0,102,0,0,0,0
1394533101,100,0,0,6458444,243,0,0,0,1,0,102,0,0,0,0
1394533161,100,0,0,6473847,244,0,0,0,1,0,102,0,0,0,0
1394533221,100,0,0,6489804,244,0,0,0,1,0,110,0,0,0,0
1394533281,100,0,0,6505207,245,0,0,0,1,0,102,0,0,0,0
1394533341,100,0,0,6522794,246,0,0,0,1,0,102,0,0,0,0
1394533401,100,0,0,6538752,246,0,0,0,1,0,110,0,0,0,0
1394533461,100,0,0,6446717,243,0,0,0,1,0,109,0,0,0,0
1394533522,100,0,0,6573397,248,0,0,0,1,0,110,0,0,0,0
1394533582,100,0,0,6588800,248,0,0,0,1,0,102,0,0,0,0
1394533642,100,0,0,6604202,249,0,0,0,1,0,102,0,0,0,0
1394533702,100,0,0,6619605,249,0,0,0,1,0,102,0,0,0,0
1394533762,100,0,0,6639385,250,0,0,0,1,0,110,0,0,0,0
1394533822,100,0,0,6655342,251,0,0,0,1,0,110,0,0,0,0
1394533882,100,0,0,6673484,251,0,0,0,1,0,110,0,0,0,0
1394533942,100,0,0,6689450,252,0,0,0,1,0,119,0,0,0,0
1394534002,100,0,0,6706491,253,0,0,0,1,0,102,0,0,0,0
1394534062,100,0,0,6723541,253,0,0,0,1,0,110,0,0,0,0
1394534122,100,0,0,6740582,254,0,0,0,1,0,102,0,0,0,0
1394534182,100,0,0,6759424,255,0,0,0,1,0,264,0,0,0,0
1394534242,100,0,0,6776465,255,0,0,0,1,0,102,0,0,0,0
1394534302,100,0,0,6792430,256,0,0,0,1,0,76,0,0,0,0
1394534362,100,0,0,6808388,256,0,0,0,1,0,110,0,0,0,0
1394534422,100,0,0,6825429,257,0,0,0,1,0,102,0,0,0,0
1394534482,100,0,0,6840832,258,0,0,0,1,0,102,0,0,0,0
1394534542,100,0,0,6856234,258,0,0,0,1,0,102,0,0,0,0
1394534602,100,0,0,6873275,259,0,0,0,1,0,145,0,0,0,0
1394534662,100,0,0,6888678,259,0,0,0,1,0,68,0,0,0,0
1394534722,100,0,0,6904081,260,0,0,0,1,0,102,0,0,0,0
1394534782,100,0,0,6919483,261,0,0,0,1,0,136,0,0,0,0
1394534842,100,0,0,6935441,261,0,0,0,1,0,76,0,0,0,0
1394534902,100,0,0,6951415,262,0,0,0,1,0,119,0,0,0,0
1394534962,100,0,0,6966818,262,0,0,0,2,0,102,0,0,0,0
1394535022,100,0,0,6983859,263,0,0,0,2,0,102,0,0,0,0
1394535082,100,0,0,6999261,264,0,0,0,2,0,102,0,0,0,0
1394535142,100,0,0,7015219,264,0,0,0,1,0,110,0,0,0,0
1394535202,100,0,0,7032260,265,0,0,0,1,0,110,0,0,0,0
1394535262,100,0,0,7049301,265,0,0,0,1,0,136,0,0,0,0
1394535322,100,0,0,7065258,266,0,0,0,1,0,76,0,0,0,0
1394535382,100,0,0,7080661,267,0,0,0,1,0,102,0,0,0,0
1394535442,100,0,0,7096618,267,0,0,0,2,0,145,0,0,0,0
1394535502,100,0,0,7113668,268,0,0,0,1,0,110,0,0,0,0
1394535562,100,0,0,7129070,268,0,0,0,2,0,59,0,0,0,0
1394535622,100,0,0,7145019,269,0,0,0,1,0,145,0,0,0,0
1394535682,100,0,0,7160977,270,0,0,0,1,0,110,0,0,0,0
1394535742,100,0,0,7176934,270,0,0,0,1,0,68,0,0,0,0
1394535802,100,0,0,7196706,271,0,0,0,1,0,110,0,0,0,0
1394535862,100,0,0,7212663,272,0,0,0,1,0,145,0,0,0,0
1394535922,100,0,0,7228620,272,0,0,0,1,0,76,0,0,0,0
1394535982,100,0,0,7244032,273,0,0,0,1,0,102,0,0,0,0
1394536042,100,0,0,7261081,273,0,0,0,1,0,153,0,0,0,0
1394536102,100,0,0,7278122,274,0,0,0,1,0,59,0,0,0,0
1394536162,100,0,0,7293525,275,0,0,0,1,0,102,0,0,0,0
1394536222,100,0,0,7310566,275,0,0,0,1,0,102,0,0,0,0
1394536282,100,0,0,7326523,276,0,0,0,1,0,153,0,0,0,0
1394536342,100,0,0,7341926,277,0,0,0,1,0,102,0,0,0,0
1394536402,100,0,0,7357883,277,0,0,0,1,0,110,0,0,0,0
1394536462,100,0,0,7373286,278,0,0,0,1,0,102,0,0,0,0
1394536522,100,0,0,7390336,278,0,0,0,1,0,110,0,0,0,0
1394536582,100,0,0,7407377,279,0,0,0,1,0,102,0,0,0,0
1394536642,100,0,0,7424418,280,0,0,0,1,0,102,0,0,0,0
1394536702,100,0,0,7439820,280,0,0,0,1,0,102,0,0,0,0
1394536762,100,0,0,7456861,281,0,0,0,1,0,102,0,0,0,0
1394536822,100,0,0,7474995,281,0,0,0,1,0,102,0,0,0,0
1394536882,100,0,0,7492044,282,0,0,0,1,0,110,0,0,0,0
1394536942,100,0,0,7508539,283,0,0,0,1,0,102,0,0,0,0
1394537002,100,0,0,7525589,283,0,0,0,1,0,110,0,0,0,0
1394537062,100,0,0,7542638,284,0,0,0,1,0,110,0,0,0,0
1394537122,100,0,0,7558596,285,0,0,0,1,0,110,0,0,0,0
1394537182,100,0,0,7574553,285,0,0,0,1,0,110,0,0,0,0
1394537242,100,0,0,7590510,286,0,0,0,2,0,110,0,0,0,0
1394537302,100,0,0,7607552,286,0,0,0,1,0,102,0,0,0,0
1394537362,100,0,0,7624593,287,0,0,0,2,0,102,0,0,0,0
1394537422,100,0,0,7639995,288,0,0,0,1,0,102,0,0,0,0
1394537482,100,0,0,7657036,288,0,0,0,1,0,102,0,0,0,0
1394537542,100,0,0,7672994,289,0,0,0,1,0,110,0,0,0,0
1394537602,100,0,0,7691690,290,0,0,0,1,0,119,0,0,0,0
1394537662,100,0,0,7707648,290,0,0,0,2,0,110,0,0,0,0
