1394519239,0.12,0.04,0.05,1/339,25525
1394519299,0.11,0.06,0.06,1/342,25568
1394519359,0.11,0.08,0.06,1/342,25607
1394519419,0.11,0.09,0.07,1/342,25645
1394519479,0.11,0.10,0.07,1/342,25682
1394519539,0.11,0.11,0.08,1/342,25721
1394519599,0.07,0.11,0.08,1/342,25757
1394519659,0.09,0.12,0.08,1/342,25793
1394519719,0.07,0.11,0.08,1/342,25830
1394519779,0.03,0.09,0.08,1/341,25867
1394519839,0.27,0.14,0.09,1/340,25903
1394519899,0.10,0.11,0.08,1/342,25941
1394519959,0.07,0.11,0.08,2/343,25978
1394520019,0.03,0.09,0.08,1/342,26015
1394520079,0.01,0.07,0.07,2/343,26053
1394520139,0.00,0.06,0.07,1/342,26088
1394520199,0.04,0.06,0.07,2/341,26131
1394520259,0.01,0.05,0.06,2/341,26167
1394520319,0.00,0.04,0.05,1/340,26203
1394520379,0.00,0.04,0.05,2/341,26241
1394520439,0.00,0.03,0.05,1/340,26276
1394520499,0.00,0.02,0.05,1/340,26313
1394520559,0.00,0.02,0.05,2/341,26350
1394520619,0.00,0.01,0.05,1/340,26387
1394520679,0.00,0.01,0.05,2/342,26425
1394520739,0.00,0.01,0.05,2/342,26461
1394520799,0.00,0.01,0.05,1/340,26504
1394520859,0.00,0.01,0.05,2/342,26542
1394520919,0.00,0.01,0.05,2/342,26578
1394520979,0.00,0.01,0.05,1/340,26613
1394521039,0.00,0.01,0.05,2/341,26650
1394521099,0.00,0.01,0.05,2/341,26687
1394521159,0.00,0.01,0.05,1/340,26722
1394521219,0.00,0.01,0.05,1/340,26760
1394521279,0.00,0.01,0.05,1/340,26825
1394521339,0.00,0.01,0.05,1/340,26861
1394521399,0.00,0.01,0.05,1/341,26898
1394521459,0.00,0.01,0.05,1/341,26935
1394521519,0.00,0.01,0.05,1/341,26971
1394521579,0.00,0.01,0.05,1/343,27011
1394521639,0.00,0.01,0.05,1/343,27047
1394521699,0.00,0.01,0.05,1/342,27083
1394521759,0.00,0.01,0.05,2/340,27121
1394521819,0.00,0.01,0.05,1/341,27160
1394521879,0.00,0.01,0.05,1/341,27196
1394521939,0.00,0.01,0.05,1/341,27232
1394521999,0.00,0.01,0.05,1/341,27268
1394522059,0.49,0.13,0.08,1/342,27305
1394522119,1.48,0.52,0.22,3/343,27343
1394522179,0.65,0.45,0.22,1/343,27379
1394522239,0.24,0.37,0.21,1/343,27415
1394522299,0.14,0.32,0.20,1/343,27451
1394522359,0.05,0.26,0.19,1/342,27487
1394522419,0.02,0.21,0.18,1/341,27526
1394522479,0.04,0.19,0.17,1/341,27563
1394522539,0.05,0.17,0.17,1/341,27600
1394522599,0.05,0.15,0.16,1/341,27636
1394522660,0.05,0.14,0.15,1/341,27673
1394522720,0.02,0.11,0.14,1/341,27710
1394522780,0.01,0.09,0.13,1/341,27746
1394522840,0.00,0.07,0.13,1/341,27782
1394522900,0.00,0.06,0.12,1/342,27819
1394522960,0.00,0.05,0.12,1/342,27855
1394523020,0.00,0.04,0.11,1/342,27893
1394523080,0.00,0.04,0.10,1/342,27929
1394523140,0.00,0.03,0.10,1/342,27967
1394523200,0.00,0.02,0.09,1/341,28003
1394523260,0.00,0.02,0.09,1/341,28040
1394523320,0.00,0.01,0.08,1/341,28077
1394523380,0.00,0.01,0.07,1/341,28114
1394523440,0.06,0.03,0.07,1/341,28150
1394523500,0.02,0.02,0.07,1/341,28186
1394523560,0.01,0.02,0.06,1/341,28222
1394523620,0.00,0.01,0.06,1/341,28262
1394523680,0.00,0.01,0.05,1/342,28299
1394523740,0.07,0.03,0.05,1/342,28335
1394523800,0.03,0.02,0.05,1/342,28371
1394523860,0.01,0.02,0.05,1/342,28407
1394523920,0.00,0.01,0.05,1/342,28444
1394523980,0.00,0.01,0.05,1/341,28480
1394524040,0.00,0.01,0.05,1/341,28516
1394524100,0.00,0.01,0.05,1/341,28552
1394524160,0.00,0.01,0.05,1/341,28588
1394524220,0.03,0.03,0.05,1/341,28626
1394524280,0.01,0.02,0.05,1/341,28662
1394524340,0.00,0.01,0.05,1/341,28698
1394524400,0.00,0.01,0.05,1/342,28735
1394524460,0.00,0.01,0.05,1/342,28771
1394524520,0.00,0.01,0.05,1/341,28807
1394524580,0.00,0.01,0.05,1/342,28844
1394524640,0.00,0.01,0.05,1/342,28880
1394524700,0.00,0.01,0.05,1/341,28916
1394524760,0.00,0.01,0.05,1/341,28952
1394524820,0.00,0.01,0.05,1/341,28990
1394524880,0.00,0.01,0.05,1/341,29056
1394524940,0.00,0.01,0.05,1/341,29092
1394525000,0.00,0.01,0.05,1/341,29128
1394525060,0.00,0.01,0.05,1/341,29164
1394525120,0.00,0.01,0.05,1/341,29200
1394525180,0.00,0.01,0.05,1/342,29237
1394525240,0.00,0.01,0.05,1/342,29273
1394525300,0.00,0.01,0.05,1/342,29309
1394525360,0.00,0.01,0.05,1/342,29345
1394525420,0.06,0.03,0.05,1/342,29383
1394525480,0.02,0.02,0.05,1/340,29419
1394525540,0.01,0.02,0.05,1/341,29457
1394525600,0.00,0.01,0.05,1/341,29493
1394525660,0.00,0.01,0.05,1/341,29529
1394525720,0.00,0.01,0.05,1/341,29565
1394525780,0.00,0.01,0.05,1/341,29601
1394525840,0.00,0.01,0.05,1/341,29638
1394525900,0.00,0.01,0.05,1/342,29676
1394525960,0.00,0.01,0.05,1/342,29713
1394526020,0.00,0.01,0.05,1/342,29751
1394526080,0.00,0.01,0.05,1/342,29787
1394526140,0.00,0.01,0.05,1/342,29823
1394526200,0.00,0.01,0.05,1/341,29859
1394526260,0.00,0.01,0.05,1/341,29895
1394526320,0.00,0.01,0.05,1/341,29931
1394526380,0.00,0.01,0.05,1/341,29968
1394526440,0.00,0.01,0.05,1/340,30004
1394526500,0.00,0.01,0.05,1/341,30041
1394526560,0.00,0.01,0.05,1/341,30077
1394526620,0.00,0.01,0.05,1/341,30115
1394526680,0.00,0.01,0.05,1/342,30152
1394526740,0.00,0.01,0.05,1/342,30188
1394526800,0.00,0.01,0.05,1/342,30225
1394526860,0.00,0.01,0.05,1/342,30261
1394526920,0.00,0.01,0.05,2/342,30297
1394526980,0.00,0.01,0.05,1/341,30333
1394527040,0.00,0.01,0.05,1/341,30370
1394527100,0.00,0.01,0.05,1/341,30406
1394527160,0.08,0.03,0.05,1/341,30486
1394527220,0.03,0.03,0.05,1/341,30524
1394527280,0.01,0.02,0.05,1/341,30560
1394527340,0.00,0.01,0.05,1/341,30596
1394527400,0.05,0.03,0.05,1/341,30633
1394527460,0.02,0.02,0.05,1/342,30670
1394527520,0.01,0.02,0.05,1/342,30707
1394527580,0.00,0.01,0.05,1/342,30743
1394527640,0.24,0.08,0.06,1/342,30779
1394527700,0.09,0.06,0.06,1/342,30815
1394527760,0.03,0.05,0.05,1/341,30852
1394527820,0.01,0.04,0.05,1/341,30890
1394527880,0.00,0.04,0.05,1/341,30927
1394527940,0.06,0.04,0.05,1/341,30964
1394528000,0.05,0.05,0.05,1/341,31000
1394528060,0.02,0.04,0.05,1/341,31036
1394528120,0.01,0.03,0.05,1/341,31072
1394528181,0.00,0.03,0.05,1/342,31109
1394528241,0.00,0.02,0.05,1/342,31145
1394528301,0.00,0.02,0.05,1/342,31181
1394528361,0.00,0.01,0.05,1/341,31217
1394528421,0.00,0.01,0.05,1/342,31256
1394528481,0.00,0.01,0.05,1/341,31321
1394528541,0.00,0.01,0.05,1/341,31357
1394528601,0.00,0.01,0.05,1/341,31393
1394528661,0.00,0.01,0.05,1/341,31429
1394528721,0.00,0.01,0.05,1/340,31466
1394528781,0.04,0.03,0.05,1/341,31503
1394528841,0.02,0.02,0.05,1/341,31539
1394528901,0.01,0.02,0.05,1/341,31575
1394528961,0.00,0.01,0.05,1/342,31612
1394529021,0.00,0.01,0.05,1/342,31650
1394529081,0.00,0.01,0.05,1/342,31695
1394529141,0.00,0.01,0.05,1/342,31736
1394529201,0.00,0.01,0.05,1/342,31772
1394529261,0.00,0.01,0.05,1/341,31815
1394529321,0.00,0.01,0.05,1/341,31852
1394529381,0.00,0.01,0.05,1/341,31889
1394529441,0.00,0.01,0.05,1/341,31925
1394529501,0.00,0.01,0.05,1/341,31962
1394529561,0.00,0.01,0.05,1/341,31998
1394529621,0.00,0.01,0.05,1/341,32036
1394529681,0.00,0.01,0.05,1/341,32073
1394529741,0.00,0.01,0.05,1/342,32110
1394529801,0.00,0.01,0.05,1/342,32147
1394529861,0.06,0.03,0.05,1/342,32183
1394529921,0.02,0.02,0.05,1/342,32219
1394529981,0.01,0.02,0.05,1/341,32255
1394530041,0.00,0.01,0.05,1/341,32292
1394530101,0.00,0.01,0.05,1/341,32328
1394530161,0.00,0.01,0.05,1/341,32364
1394530221,0.00,0.01,0.05,1/341,32402
1394530281,0.03,0.03,0.05,1/341,32438
1394530341,0.01,0.02,0.05,2/342,32476
1394530401,0.00,0.01,0.05,1/341,32511
1394530461,0.00,0.01,0.05,1/342,32549
1394530521,0.00,0.01,0.05,1/342,32585
1394530581,0.00,0.01,0.05,1/342,32621
1394530641,0.00,0.01,0.05,1/341,32658
1394530701,0.00,0.01,0.05,1/342,32695
1394530761,0.00,0.01,0.05,1/341,32731
1394530821,0.00,0.01,0.05,1/341,301
1394530881,0.00,0.01,0.05,1/341,340
1394530941,0.00,0.01,0.05,1/341,376
1394531001,0.00,0.01,0.05,1/341,413
1394531061,0.00,0.01,0.05,1/341,450
1394531121,0.00,0.01,0.05,1/341,488
1394531181,0.00,0.01,0.05,1/342,527
1394531241,0.06,0.03,0.05,1/342,565
1394531301,0.02,0.02,0.05,1/342,604
1394531361,0.01,0.02,0.05,1/342,640
1394531421,0.00,0.01,0.05,1/342,678
1394531481,0.00,0.01,0.05,1/341,714
1394531541,0.00,0.01,0.05,1/341,750
1394531601,0.00,0.01,0.05,1/340,787
1394531661,0.00,0.01,0.05,1/340,829
1394531721,0.00,0.01,0.05,1/340,865
1394531781,0.00,0.01,0.05,1/340,901
1394531841,0.00,0.01,0.05,1/340,937
1394531901,0.00,0.01,0.05,2/341,974
1394531961,0.00,0.01,0.05,1/341,1010
1394532021,0.00,0.01,0.05,1/341,1050
1394532081,0.00,0.01,0.05,1/341,1115
1394532141,0.00,0.01,0.05,1/341,1151
1394532201,0.00,0.01,0.05,1/341,1187
1394532261,0.00,0.01,0.05,1/340,1224
1394532321,0.00,0.01,0.05,2/341,1261
1394532381,0.00,0.01,0.05,1/340,1296
1394532441,0.00,0.01,0.05,1/340,1332
1394532501,0.05,0.03,0.05,1/340,1368
1394532561,0.02,0.02,0.05,1/339,1404
1394532621,0.20,0.08,0.06,1/327,1452
1394532681,0.07,0.06,0.06,1/328,1489
1394532741,0.03,0.05,0.05,1/328,1525
1394532801,0.01,0.04,0.05,1/328,1561
1394532861,0.00,0.04,0.05,1/328,1597
1394532921,0.00,0.03,0.05,1/328,1633
1394532981,0.00,0.02,0.05,1/327,1669
1394533041,0.00,0.02,0.05,1/327,1705
1394533101,0.00,0.01,0.05,1/327,1742
1394533161,0.00,0.01,0.05,1/327,1787
1394533221,0.00,0.01,0.05,1/327,1826
1394533281,0.00,0.01,0.05,1/327,1864
1394533341,0.00,0.01,0.05,1/327,1900
1394533401,0.00,0.01,0.05,1/327,1936
1394533461,0.00,0.01,0.05,2/329,1974
1394533522,0.00,0.01,0.05,1/327,2009
1394533582,0.00,0.01,0.05,1/328,2046
1394533642,0.00,0.01,0.05,1/328,2083
1394533702,0.00,0.01,0.05,1/328,2123
1394533762,0.00,0.01,0.05,1/327,2161
1394533822,0.00,0.01,0.05,3/328,2203
1394533882,0.00,0.01,0.05,1/327,2261
1394533942,0.05,0.03,0.05,1/327,2300
1394534002,0.02,0.02,0.05,1/327,2336
1394534062,0.01,0.02,0.05,1/327,2377
1394534122,0.00,0.01,0.05,1/327,2413
1394534182,0.00,0.01,0.05,1/328,2453
1394534242,0.00,0.01,0.05,1/328,2496
1394534302,0.00,0.01,0.05,1/328,2533
1394534362,0.00,0.01,0.05,1/328,2586
1394534422,0.00,0.01,0.05,1/328,2624
1394534482,0.00,0.01,0.05,1/326,2660
1394534542,0.00,0.01,0.05,1/327,2698
1394534602,0.00,0.01,0.05,1/327,2734
1394534662,0.00,0.01,0.05,1/327,2770
1394534722,0.06,0.03,0.05,1/327,2806
1394534782,0.02,0.02,0.05,1/327,2842
1394534842,0.01,0.02,0.05,1/327,2878
1394534902,0.00,0.01,0.05,1/327,2914
1394534962,0.00,0.01,0.05,1/328,2951
1394535022,0.00,0.01,0.05,1/328,2989
1394535082,0.00,0.01,0.05,1/328,3025
1394535142,0.00,0.01,0.05,1/328,3062
1394535202,0.00,0.01,0.05,1/328,3098
1394535262,0.00,0.01,0.05,1/327,3134
1394535322,0.00,0.01,0.05,1/327,3170
1394535382,0.00,0.01,0.05,1/327,3206
1394535442,0.00,0.01,0.05,1/326,3242
1394535502,0.00,0.01,0.05,1/327,3279
1394535562,0.00,0.01,0.05,1/327,3316
1394535622,0.00,0.01,0.05,1/327,3354
1394535682,0.06,0.03,0.05,1/328,3420
1394535742,0.02,0.02,0.05,1/328,3456
1394535802,0.01,0.02,0.05,1/328,3492
1394535862,0.00,0.01,0.05,1/328,3528
1394535922,0.00,0.01,0.05,1/328,3564
1394535982,0.22,0.06,0.06,1/327,3600
1394536042,0.08,0.05,0.05,1/327,3636
1394536102,0.03,0.04,0.05,1/327,3675
1394536162,0.01,0.04,0.05,1/327,3711
1394536222,0.00,0.03,0.05,1/327,3750
1394536282,0.00,0.02,0.05,1/327,3786
1394536342,0.04,0.03,0.05,1/327,3822
1394536402,0.02,0.03,0.05,1/326,3859
1394536462,0.01,0.02,0.05,1/328,3898
1394536522,0.00,0.02,0.05,1/328,3934
1394536582,0.00,0.01,0.05,1/328,3970
1394536642,0.00,0.01,0.05,1/328,4008
1394536702,0.00,0.01,0.05,1/328,4044
1394536762,0.00,0.01,0.05,1/327,4080
1394536822,0.00,0.01,0.05,1/327,4118
1394536882,0.00,0.01,0.05,1/327,4154
1394536942,0.00,0.01,0.05,1/327,4191
1394537002,0.00,0.01,0.05,1/327,4227
1394537062,0.00,0.01,0.05,1/327,4264
1394537122,0.00,0.01,0.05,1/327,4300
1394537182,0.00,0.01,0.05,1/328,4337
1394537242,0.00,0.01,0.05,1/328,4373
1394537302,0.00,0.01,0.05,1/328,4409
1394537362,0.00,0.01,0.05,1/327,4445
1394537422,0.00,0.01,0.05,1/328,4484
1394537482,0.00,0.01,0.05,1/327,4520
1394537542,0.00,0.01,0.05,1/327,4556
1394537602,0.00,0.01,0.05,1/327,4592
1394537662,0.00,0.01,0.05,1/327,4628
1394537722,0.00,0.01,0.05,1/327,4664
1394537782,0.00,0.01,0.05,1/327,4701
1394537842,0.00,0.01,0.05,1/327,4737
1394537902,0.00,0.01,0.05,2/327,4773
1394537962,0.00,0.01,0.05,1/328,4810
1394538022,0.00,0.01,0.05,1/328,4849
1394538082,0.00,0.01,0.05,2/329,4886
1394538142,0.05,0.03,0.05,1/328,4921
1394538202,0.02,0.02,0.05,1/328,4957
1394538262,0.01,0.02,0.05,1/327,4993
1394538322,0.00,0.01,0.05,1/326,5029
1394538382,0.00,0.01,0.05,2/328,5067
1394538442,0.00,0.01,0.05,1/327,5102
1394538502,0.00,0.01,0.05,1/327,5138
1394538562,0.00,0.01,0.05,1/327,5174
1394538622,0.00,0.01,0.05,1/327,5212
1394538682,0.00,0.01,0.05,1/328,5249
1394538742,0.00,0.01,0.05,1/328,5286
1394538802,0.00,0.01,0.05,1/328,5322
1394538862,0.00,0.01,0.05,2/329,5359
1394538922,0.00,0.01,0.05,1/328,5394
1394538983,0.00,0.01,0.05,1/327,5431
1394539043,0.00,0.01,0.05,1/327,5467
1394539103,0.00,0.01,0.05,1/327,5504
1394539163,0.00,0.01,0.05,1/327,5541
1394539223,0.00,0.01,0.05,1/327,5579
1394539283,0.00,0.01,0.05,1/326,5644
1394539343,0.00,0.01,0.05,1/327,5681
1394539403,0.00,0.01,0.05,2/328,5718
1394539463,0.00,0.01,0.05,1/327,5753
1394539523,0.00,0.01,0.05,1/327,5790
1394539583,0.00,0.01,0.05,1/327,5826
1394539643,0.00,0.01,0.05,1/327,5862
1394539703,0.00,0.01,0.05,2/328,5902
1394539763,0.00,0.01,0.05,2/327,5937
1394539823,0.00,0.01,0.05,1/327,5976
1394539883,0.00,0.01,0.05,1/327,6012
1394539943,0.00,0.01,0.05,1/327,6049
1394540003,0.00,0.01,0.05,1/327,6085
1394540063,0.00,0.01,0.05,1/327,6121
1394540123,0.00,0.01,0.05,1/327,6157
1394540183,0.00,0.01,0.05,1/327,6193
1394540243,0.00,0.01,0.05,1/327,6230
1394540303,0.00,0.01,0.05,1/328,6267
1394540363,0.00,0.01,0.05,1/328,6303
1394540423,0.00,0.01,0.05,1/328,6341
1394540483,0.00,0.01,0.05,2/329,6378
1394540543,0.00,0.01,0.05,1/327,6413
1394540603,0.00,0.01,0.05,1/327,6449
1394540663,0.00,0.01,0.05,1/327,6485
1394540723,0.00,0.01,0.05,1/327,6522
1394540783,0.00,0.01,0.05,1/327,6558
1394540843,0.00,0.01,0.05,1/327,6596
1394540903,0.00,0.01,0.05,1/326,6632
1394540963,0.00,0.01,0.05,1/328,6670
1394541023,0.00,0.01,0.05,1/328,6709
1394541083,0.00,0.01,0.05,1/328,6745
1394541143,0.00,0.01,0.05,1/328,6781
1394541203,0.00,0.01,0.05,1/328,6817
1394541263,0.00,0.01,0.05,1/327,6854
1394541323,0.00,0.01,0.05,1/327,6890
1394541383,0.00,0.01,0.05,1/327,6926
1394541443,0.03,0.03,0.05,1/327,6962
1394541503,0.01,0.02,0.05,1/327,6998
1394541563,0.00,0.01,0.05,1/327,7034
1394541623,0.00,0.01,0.05,1/327,7072
1394541683,0.00,0.01,0.05,1/327,7108
1394541743,0.00,0.01,0.05,2/329,7146
1394541803,0.00,0.01,0.05,1/328,7181
1394541863,0.00,0.01,0.05,1/327,7217
1394541923,0.00,0.01,0.05,1/328,7254
1394541983,0.04,0.03,0.05,1/328,7290
1394542043,0.01,0.02,0.05,1/327,7326
1394542103,0.01,0.02,0.05,1/327,7363
1394542163,0.00,0.01,0.05,2/327,7399
1394542223,0.00,0.01,0.05,1/327,7438
1394542283,0.00,0.01,0.05,1/327,7474
1394542343,0.00,0.01,0.05,1/327,7510
1394542403,0.00,0.01,0.05,1/327,7546
1394542463,0.00,0.01,0.05,1/328,7583
1394542523,0.00,0.01,0.05,1/328,7619
1394542583,0.00,0.01,0.05,1/328,7655
1394542643,0.00,0.01,0.05,1/328,7691
1394542703,0.00,0.01,0.05,1/328,7728
1394542763,0.00,0.01,0.05,1/327,7764
1394542823,0.00,0.01,0.05,1/327,7803
1394542883,0.00,0.01,0.05,1/328,7869
1394542943,0.00,0.01,0.05,1/328,7905
1394543003,0.00,0.01,0.05,1/328,7941
1394543063,0.00,0.01,0.05,1/328,7977
1394543123,0.00,0.01,0.05,1/327,8013
1394543183,0.00,0.01,0.05,1/327,8050
1394543243,0.00,0.01,0.05,1/327,8086
1394543303,0.00,0.01,0.05,1/327,8122
1394543363,0.00,0.01,0.05,1/327,8158
1394543423,0.00,0.01,0.05,1/327,8196
1394543483,0.00,0.01,0.05,1/327,8232
1394543543,0.00,0.01,0.05,1/327,8268
1394543603,0.00,0.01,0.05,1/327,8304
1394543663,0.00,0.01,0.05,1/328,8341
1394543723,0.00,0.01,0.05,1/328,8378
1394543783,0.00,0.01,0.05,1/327,8414
1394543843,0.04,0.03,0.05,1/328,8452
1394543903,0.02,0.02,0.05,1/328,8488
1394543963,0.01,0.02,0.05,1/327,8524
1394544023,0.00,0.01,0.05,1/327,8562
1394544083,0.00,0.01,0.05,1/327,8598
1394544143,0.00,0.01,0.05,1/327,8635
1394544203,0.04,0.03,0.05,1/327,8672
1394544263,0.01,0.02,0.05,1/327,8708
1394544323,0.01,0.02,0.05,1/327,8744
1394544383,0.00,0.01,0.05,1/327,8780
1394544443,0.00,0.01,0.05,1/327,8816
1394544504,0.00,0.01,0.05,1/327,8852
1394544564,0.00,0.01,0.05,1/327,8889
1394544624,0.00,0.01,0.05,1/327,8927
1394544684,0.00,0.01,0.05,1/327,8963
1394544744,0.00,0.01,0.05,1/326,8999
1394544804,0.00,0.01,0.05,1/327,9037
1394544864,0.00,0.01,0.05,1/327,9073
1394544924,0.00,0.01,0.05,1/327,9109
1394544984,0.00,0.01,0.05,1/327,9145
1394545044,0.04,0.03,0.05,1/327,9181
1394545104,0.01,0.02,0.05,1/327,9218
1394545164,0.00,0.01,0.05,1/327,9254
1394545224,0.00,0.01,0.05,1/327,9292
1394545284,0.00,0.01,0.05,1/327,9328
1394545344,0.00,0.01,0.05,1/327,9364
1394545404,0.00,0.01,0.05,1/327,9400
1394545464,0.00,0.01,0.05,1/327,9437
1394545524,0.00,0.01,0.05,1/327,9473
1394545584,0.00,0.01,0.05,1/327,9509
1394545644,0.00,0.01,0.05,1/327,9545
1394545704,0.00,0.01,0.05,1/326,9581
1394545764,0.00,0.01,0.05,1/327,9618
1394545824,0.05,0.03,0.05,1/327,9656
1394545884,0.02,0.02,0.05,1/327,9692
1394545944,0.01,0.02,0.05,1/327,9728
1394546004,0.00,0.01,0.05,1/327,9764
1394546064,0.00,0.01,0.05,1/327,9801
1394546124,0.07,0.03,0.05,1/327,9838
1394546184,0.03,0.02,0.05,1/327,9874
1394546244,0.01,0.02,0.05,1/327,9910
1394546304,0.00,0.01,0.05,1/327,9946
1394546364,0.00,0.01,0.05,1/327,9982
1394546424,0.00,0.01,0.05,1/327,10020
1394546484,0.00,0.01,0.05,1/327,10085
1394546544,0.00,0.01,0.05,1/327,10123
1394546604,0.00,0.01,0.05,1/327,10159
1394546664,0.00,0.01,0.05,1/326,10195
1394546724,0.00,0.01,0.05,1/327,10232
1394546784,0.00,0.01,0.05,1/327,10268
1394546844,0.00,0.01,0.05,1/327,10304
1394546904,0.00,0.01,0.05,1/327,10340
1394546964,0.00,0.01,0.05,1/327,10376
1394547024,0.00,0.01,0.05,1/327,10415
1394547084,0.00,0.01,0.05,1/327,10451
1394547144,0.00,0.01,0.05,1/327,10488
1394547204,0.00,0.01,0.05,1/327,10525
1394547264,0.00,0.01,0.05,1/327,10561
1394547324,0.00,0.01,0.05,1/327,10597
1394547384,0.00,0.01,0.05,1/327,10633
1394547444,0.00,0.01,0.05,1/327,10670
1394547504,0.00,0.01,0.05,1/327,10706
1394547564,0.00,0.01,0.05,1/327,10742
1394547624,0.00,0.01,0.05,1/326,10780
1394547684,0.00,0.01,0.05,1/327,10817
1394547744,0.00,0.01,0.05,1/327,10853
1394547804,0.00,0.01,0.05,1/327,10889
1394547864,0.00,0.01,0.05,1/327,10926
1394547924,0.00,0.01,0.05,1/327,10962
1394547984,0.00,0.01,0.05,1/327,10999
1394548044,0.00,0.01,0.05,1/327,11035
1394548104,0.00,0.01,0.05,1/327,11071
1394548164,0.00,0.01,0.05,1/327,11107
1394548224,0.00,0.01,0.05,1/327,11145
1394548284,0.00,0.01,0.05,1/327,11181
1394548344,0.00,0.01,0.05,1/327,11217
1394548404,0.00,0.01,0.05,1/327,11254
1394548464,0.00,0.01,0.05,1/327,11290
1394548524,0.00,0.01,0.05,1/327,11326
1394548584,0.00,0.01,0.05,1/326,11363
1394548644,0.00,0.01,0.05,1/327,11400
1394548704,0.00,0.01,0.05,1/327,11436
1394548764,0.00,0.01,0.05,1/334,11527
1394548824,0.08,0.04,0.05,1/333,11565
1394548884,0.03,0.04,0.05,1/334,11602
1394548944,0.08,0.06,0.05,1/334,11639
1394549004,0.03,0.05,0.05,1/334,11675
1394549064,0.01,0.04,0.05,1/334,11711
1394549124,0.00,0.03,0.05,1/334,11747
1394549184,0.00,0.03,0.05,1/334,11783
1394549244,0.00,0.02,0.05,1/334,11820
1394549304,0.38,0.14,0.08,2/335,11858
1394549364,0.32,0.17,0.10,1/333,11893
1394549424,0.12,0.14,0.09,1/333,11931
1394549484,0.33,0.18,0.11,2/321,13711
1394549544,0.81,0.34,0.17,2/323,8073
1394549604,0.88,0.45,0.22,2/322,25186
1394549664,0.42,0.40,0.22,1/316,27126
1394549724,0.15,0.32,0.20,1/316,27171
