1394519239,2,0,0,1,0,377,0,0
1394519299,0,0,0,0,0,6,0,0
1394519359,0,0,0,0,0,6,0,0
1394519419,0,0,0,0,0,6,0,0
1394519479,0,0,0,0,0,6,0,0
1394519539,0,0,0,0,0,6,0,0
1394519599,0,0,0,0,0,6,0,0
1394519659,0,0,0,0,0,6,0,0
1394519719,0,0,0,0,0,6,0,0
1394519779,0,0,0,0,0,6,0,0
1394519839,0,0,0,0,0,6,0,0
1394519899,0,0,0,0,0,6,0,0
1394519959,0,0,0,0,0,6,0,0
1394520019,0,0,0,0,0,6,0,0
1394520079,0,0,0,0,0,6,0,0
1394520139,0,0,0,0,0,6,0,0
1394520199,0,0,0,0,0,6,0,0
1394520259,0,0,0,0,0,6,0,0
1394520319,0,0,0,0,0,6,0,0
1394520379,0,0,0,0,0,6,0,0
1394520439,0,0,0,0,0,6,0,0
1394520499,0,0,0,0,0,6,0,0
1394520559,0,0,0,0,0,6,0,0
1394520619,0,0,0,0,0,6,0,0
1394520679,0,0,0,0,0,6,0,0
1394520739,0,0,0,0,0,6,0,0
1394520799,0,0,0,0,0,6,0,0
1394520859,0,0,0,0,0,6,0,0
1394520919,0,0,0,0,0,6,0,0
1394520979,0,0,0,0,0,6,0,0
1394521039,0,0,0,0,0,6,0,0
1394521099,0,0,0,0,0,6,0,0
1394521159,0,0,0,0,0,6,0,0
1394521219,0,0,0,0,0,6,0,0
1394521279,0,0,0,0,0,6,0,0
1394521339,0,0,0,0,0,6,0,0
1394521399,0,0,0,0,0,6,0,0
1394521459,0,0,0,0,0,6,0,0
1394521519,0,0,0,0,0,6,0,0
1394521579,0,0,0,0,0,6,0,0
1394521639,0,0,0,0,0,6,0,0
1394521699,0,0,0,0,0,6,0,0
1394521759,0,0,0,0,0,6,0,0
1394521819,0,0,0,0,0,6,0,0
1394521879,0,0,0,0,0,6,0,0
1394521939,0,0,0,0,0,6,0,0
1394521999,0,0,0,0,0,6,0,0
1394522059,0,0,0,0,0,6,0,0
1394522119,0,0,0,0,0,6,0,0
1394522179,0,0,0,0,0,6,0,0
1394522239,0,0,0,0,0,6,0,0
1394522299,0,0,0,0,0,6,0,0
1394522359,0,0,0,0,0,6,0,0
1394522419,0,0,0,0,0,6,0,0
1394522479,0,0,0,0,0,6,0,0
1394522539,0,0,0,0,0,6,0,0
1394522599,0,0,0,0,0,6,0,0
1394522660,0,0,0,0,0,6,0,0
1394522720,0,0,0,0,0,6,0,0
1394522780,0,0,0,0,0,6,0,0
1394522840,0,0,0,0,0,6,0,0
1394522900,0,0,0,0,0,6,0,0
1394522960,0,0,0,0,0,6,0,0
1394523020,0,0,0,0,0,6,0,0
1394523080,0,0,0,0,0,6,0,0
1394523140,0,0,0,0,0,6,0,0
1394523200,0,0,0,0,0,6,0,0
1394523260,0,0,0,0,0,6,0,0
1394523320,0,0,0,0,0,6,0,0
1394523380,0,0,0,0,0,6,0,0
1394523440,0,0,0,0,0,6,0,0
1394523500,0,0,0,0,0,6,0,0
1394523560,0,0,0,0,0,6,0,0
1394523620,0,0,0,0,0,6,0,0
1394523680,0,0,0,0,0,6,0,0
1394523740,0,0,0,0,0,6,0,0
1394523800,0,0,0,0,0,6,0,0
1394523860,0,0,0,0,0,6,0,0
1394523920,0,0,0,0,0,6,0,0
1394523980,0,0,0,0,0,6,0,0
1394524040,0,0,0,0,0,6,0,0
1394524100,0,0,0,0,0,6,0,0
1394524160,0,0,0,0,0,6,0,0
1394524220,0,0,0,0,0,6,0,0
1394524280,0,0,0,0,0,6,0,0
1394524340,0,0,0,0,0,6,0,0
1394524400,0,0,0,0,0,6,0,0
1394524460,0,0,0,0,0,6,0,0
1394524520,0,0,0,0,0,6,0,0
1394524580,0,0,0,0,0,6,0,0
1394524640,0,0,0,0,0,6,0,0
1394524700,0,0,0,0,0,6,0,0
1394524760,0,0,0,0,0,6,0,0
1394524820,0,0,0,0,0,6,0,0
1394524880,0,0,0,0,0,6,0,0
1394524940,0,0,0,0,0,6,0,0
1394525000,0,0,0,0,0,6,0,0
1394525060,0,0,0,0,0,6,0,0
1394525120,0,0,0,0,0,6,0,0
1394525180,0,0,0,0,0,6,0,0
1394525240,0,0,0,0,0,6,0,0
1394525300,0,0,0,0,0,6,0,0
1394525360,0,0,0,0,0,6,0,0
1394525420,0,0,0,0,0,6,0,0
1394525480,0,0,0,0,0,6,0,0
1394525540,0,0,0,0,0,6,0,0
1394525600,0,0,0,0,0,6,0,0
1394525660,0,0,0,0,0,6,0,0
1394525720,0,0,0,0,0,6,0,0
1394525780,0,0,0,0,0,6,0,0
1394525840,0,0,0,0,0,6,0,0
1394525900,0,0,0,0,0,6,0,0
1394525960,0,0,0,0,0,6,0,0
1394526020,0,0,0,0,0,6,0,0
1394526080,0,0,0,0,0,6,0,0
1394526140,0,0,0,0,0,6,0,0
1394526200,0,0,0,0,0,6,0,0
1394526260,0,0,0,0,0,6,0,0
1394526320,0,0,0,0,0,6,0,0
1394526380,0,0,0,0,0,6,0,0
1394526440,0,0,0,0,0,6,0,0
1394526500,0,0,0,0,0,6,0,0
1394526560,0,0,0,0,0,6,0,0
1394526620,0,0,0,0,0,6,0,0
1394526680,0,0,0,0,0,6,0,0
1394526740,0,0,0,0,0,6,0,0
1394526800,0,0,0,0,0,6,0,0
1394526860,0,0,0,0,0,6,0,0
1394526920,0,0,0,0,0,6,0,0
1394526980,0,0,0,0,0,6,0,0
1394527040,0,0,0,0,0,6,0,0
1394527100,0,0,0,0,0,6,0,0
1394527160,0,0,0,0,0,6,0,0
1394527220,0,0,0,0,0,6,0,0
1394527280,0,0,0,0,0,6,0,0
1394527340,0,0,0,0,0,6,0,0
1394527400,0,0,0,0,0,6,0,0
1394527460,0,0,0,0,0,6,0,0
1394527520,0,0,0,0,0,6,0,0
1394527580,0,0,0,0,0,6,0,0
1394527640,0,0,0,0,0,6,0,0
1394527700,0,0,0,0,0,6,0,0
1394527760,0,0,0,0,0,6,0,0
1394527820,0,0,0,0,0,6,0,0
1394527880,0,0,0,0,0,6,0,0
1394527940,0,0,0,0,0,6,0,0
1394528000,0,0,0,0,0,6,0,0
1394528060,0,0,0,0,0,6,0,0
1394528120,0,0,0,0,0,6,0,0
1394528181,0,0,0,0,0,6,0,0
1394528241,0,0,0,0,0,6,0,0
1394528301,0,0,0,0,0,6,0,0
1394528361,0,0,0,0,0,6,0,0
1394528421,0,0,0,0,0,6,0,0
1394528481,0,0,0,0,0,6,0,0
1394528541,0,0,0,0,0,6,0,0
1394528601,0,0,0,0,0,6,0,0
1394528661,0,0,0,0,0,6,0,0
1394528721,0,0,0,0,0,6,0,0
1394528781,0,0,0,0,0,6,0,0
1394528841,0,0,0,0,0,6,0,0
1394528901,0,0,0,0,0,6,0,0
1394528961,0,0,0,0,0,6,0,0
1394529021,0,0,0,0,0,6,0,0
1394529081,0,0,0,0,0,6,0,0
1394529141,0,0,0,0,0,6,0,0
1394529201,0,0,0,0,0,6,0,0
1394529261,0,0,0,0,0,6,0,0
1394529321,0,0,0,0,0,6,0,0
1394529381,0,0,0,0,0,6,0,0
1394529441,0,0,0,0,0,6,0,0
1394529501,0,0,0,0,0,6,0,0
1394529561,0,0,0,0,0,6,0,0
1394529621,0,0,0,0,0,6,0,0
1394529681,0,0,0,0,0,6,0,0
1394529741,0,0,0,0,0,6,0,0
1394529801,0,0,0,0,0,6,0,0
1394529861,0,0,0,0,0,6,0,0
1394529921,0,0,0,0,0,6,0,0
1394529981,0,0,0,0,0,6,0,0
1394530041,0,0,0,0,0,6,0,0
1394530101,0,0,0,0,0,6,0,0
1394530161,0,0,0,0,0,6,0,0
1394530221,0,0,0,0,0,6,0,0
1394530281,0,0,0,0,0,6,0,0
1394530341,0,0,0,0,0,6,0,0
1394530401,0,0,0,0,0,6,0,0
1394530461,0,0,0,0,0,6,0,0
1394530521,0,0,0,0,0,6,0,0
1394530581,0,0,0,0,0,6,0,0
1394530641,0,0,0,0,0,6,0,0
1394530701,0,0,0,0,0,6,0,0
1394530761,0,0,0,0,0,6,0,0
1394530821,0,0,0,0,0,6,0,0
1394530881,0,0,0,0,0,6,0,0
1394530941,0,0,0,0,0,6,0,0
1394531001,0,0,0,0,0,6,0,0
1394531061,0,0,0,0,0,6,0,0
1394531121,0,0,0,0,0,6,0,0
1394531181,0,0,0,0,0,6,0,0
1394531241,0,0,0,0,0,6,0,0
1394531301,0,0,0,0,0,6,0,0
1394531361,0,0,0,0,0,6,0,0
1394531421,0,0,0,0,0,6,0,0
1394531481,0,0,0,0,0,6,0,0
1394531541,0,0,0,0,0,6,0,0
1394531601,0,0,0,0,0,6,0,0
1394531661,0,0,0,0,0,6,0,0
1394531721,0,0,0,0,0,6,0,0
1394531781,0,0,0,0,0,6,0,0
1394531841,0,0,0,0,0,6,0,0
1394531901,0,0,0,0,0,6,0,0
1394531961,0,0,0,0,0,6,0,0
1394532021,0,0,0,0,0,6,0,0
1394532081,0,0,0,0,0,6,0,0
1394532141,0,0,0,0,0,6,0,0
1394532201,0,0,0,0,0,6,0,0
1394532261,0,0,0,0,0,6,0,0
1394532321,0,0,0,0,0,6,0,0
1394532381,0,0,0,0,0,6,0,0
1394532441,0,0,0,0,0,6,0,0
1394532501,0,0,0,0,0,6,0,0
1394532561,0,0,0,0,0,6,0,0
1394532621,0,0,0,0,0,6,0,0
1394532681,0,0,0,0,0,6,0,0
1394532741,0,0,0,0,0,6,0,0
1394532801,0,0,0,0,0,6,0,0
1394532861,0,0,0,0,0,6,0,0
1394532921,0,0,0,0,0,6,0,0
1394532981,0,0,0,0,0,6,0,0
1394533041,0,0,0,0,0,6,0,0
1394533101,0,0,0,0,0,6,0,0
1394533161,0,0,0,0,0,6,0,0
1394533221,0,0,0,0,0,6,0,0
1394533281,0,0,0,0,0,6,0,0
1394533341,0,0,0,0,0,6,0,0
1394533401,0,0,0,0,0,6,0,0
1394533461,0,0,0,0,0,6,0,0
1394533522,0,0,0,0,0,6,0,0
1394533582,0,0,0,0,0,6,0,0
1394533642,0,0,0,0,0,6,0,0
1394533702,0,0,0,0,0,6,0,0
1394533762,0,0,0,0,0,6,0,0
1394533822,0,0,0,0,0,6,0,0
1394533882,0,0,0,0,0,6,0,0
1394533942,0,0,0,0,0,6,0,0
1394534002,0,0,0,0,0,6,0,0
1394534062,0,0,0,0,0,6,0,0
1394534122,0,0,0,0,0,6,0,0
1394534182,0,0,0,0,0,6,0,0
1394534242,0,0,0,0,0,6,0,0
1394534302,0,0,0,0,0,6,0,0
1394534362,0,0,0,0,0,6,0,0
1394534422,0,0,0,0,0,6,0,0
1394534482,0,0,0,0,0,6,0,0
1394534542,0,0,0,0,0,6,0,0
1394534602,0,0,0,0,0,6,0,0
1394534662,0,0,0,0,0,6,0,0
1394534722,0,0,0,0,0,6,0,0
1394534782,0,0,0,0,0,6,0,0
1394534842,0,0,0,0,0,6,0,0
1394534902,0,0,0,0,0,6,0,0
1394534962,0,0,0,0,0,6,0,0
1394535022,0,0,0,0,0,6,0,0
1394535082,0,0,0,0,0,6,0,0
1394535142,0,0,0,0,0,6,0,0
1394535202,0,0,0,0,0,6,0,0
1394535262,0,0,0,0,0,6,0,0
1394535322,0,0,0,0,0,6,0,0
1394535382,0,0,0,0,0,6,0,0
1394535442,0,0,0,0,0,6,0,0
1394535502,0,0,0,0,0,6,0,0
1394535562,0,0,0,0,0,6,0,0
1394535622,0,0,0,0,0,6,0,0
1394535682,0,0,0,0,0,6,0,0
1394535742,0,0,0,0,0,6,0,0
1394535802,0,0,0,0,0,6,0,0
1394535862,0,0,0,0,0,6,0,0
1394535922,0,0,0,0,0,6,0,0
1394535982,0,0,0,0,0,6,0,0
1394536042,0,0,0,0,0,6,0,0
1394536102,0,0,0,0,0,6,0,0
1394536162,0,0,0,0,0,6,0,0
1394536222,0,0,0,0,0,6,0,0
1394536282,0,0,0,0,0,6,0,0
1394536342,0,0,0,0,0,6,0,0
1394536402,0,0,0,0,0,6,0,0
1394536462,0,0,0,0,0,6,0,0
1394536522,0,0,0,0,0,6,0,0
1394536582,0,0,0,0,0,6,0,0
1394536642,0,0,0,0,0,6,0,0
1394536702,0,0,0,0,0,6,0,0
1394536762,0,0,0,0,0,6,0,0
1394536822,0,0,0,0,0,6,0,0
1394536882,0,0,0,0,0,6,0,0
1394536942,0,0,0,0,0,6,0,0
1394537002,0,0,0,0,0,6,0,0
1394537062,0,0,0,0,0,6,0,0
1394537122,0,0,0,0,0,6,0,0
1394537182,0,0,0,0,0,6,0,0
1394537242,0,0,0,0,0,6,0,0
1394537302,0,0,0,0,0,6,0,0
1394537362,0,0,0,0,0,6,0,0
1394537422,0,0,0,0,0,6,0,0
1394537482,0,0,0,0,0,6,0,0
1394537542,0,0,0,0,0,6,0,0
1394537602,0,0,0,0,0,6,0,0
1394537662,0,0,0,0,0,6,0,0
1394537722,0,0,0,0,0,6,0,0
1394537782,0,0,0,0,0,6,0,0
1394537842,0,0,0,0,0,6,0,0
1394537902,0,0,0,0,0,6,0,0
1394537962,0,0,0,0,0,6,0,0
1394538022,0,0,0,0,0,6,0,0
1394538082,0,0,0,0,0,6,0,0
1394538142,0,0,0,0,0,6,0,0
1394538202,0,0,0,0,0,6,0,0
1394538262,0,0,0,0,0,6,0,0
1394538322,0,0,0,0,0,6,0,0
1394538382,0,0,0,0,0,6,0,0
1394538442,0,0,0,0,0,6,0,0
1394538502,0,0,0,0,0,6,0,0
1394538562,0,0,0,0,0,6,0,0
1394538622,0,0,0,0,0,6,0,0
1394538682,0,0,0,0,0,6,0,0
1394538742,0,0,0,0,0,6,0,0
1394538802,0,0,0,0,0,6,0,0
1394538862,0,0,0,0,0,6,0,0
1394538922,0,0,0,0,0,6,0,0
1394538983,0,0,0,0,0,6,0,0
1394539043,0,0,0,0,0,6,0,0
1394539103,0,0,0,0,0,6,0,0
1394539163,0,0,0,0,0,6,0,0
1394539223,0,0,0,0,0,6,0,0
1394539283,0,0,0,0,0,6,0,0
1394539343,0,0,0,0,0,6,0,0
1394539403,0,0,0,0,0,6,0,0
1394539463,0,0,0,0,0,6,0,0
1394539523,0,0,0,0,0,6,0,0
1394539583,0,0,0,0,0,6,0,0
1394539643,0,0,0,0,0,6,0,0
1394539703,0,0,0,0,0,6,0,0
1394539763,0,0,0,0,0,6,0,0
1394539823,0,0,0,0,0,6,0,0
1394539883,0,0,0,0,0,6,0,0
1394539943,0,0,0,0,0,6,0,0
1394540003,0,0,0,0,0,6,0,0
1394540063,0,0,0,0,0,6,0,0
1394540123,0,0,0,0,0,6,0,0
1394540183,0,0,0,0,0,6,0,0
1394540243,0,0,0,0,0,6,0,0
1394540303,0,0,0,0,0,6,0,0
1394540363,0,0,0,0,0,6,0,0
1394540423,0,0,0,0,0,6,0,0
1394540483,0,0,0,0,0,6,0,0
1394540543,0,0,0,0,0,6,0,0
1394540603,0,0,0,0,0,6,0,0
1394540663,0,0,0,0,0,6,0,0
1394540723,0,0,0,0,0,6,0,0
1394540783,0,0,0,0,0,6,0,0
1394540843,0,0,0,0,0,6,0,0
1394540903,0,0,0,0,0,6,0,0
1394540963,0,0,0,0,0,6,0,0
1394541023,0,0,0,0,0,6,0,0
1394541083,0,0,0,0,0,6,0,0
1394541143,0,0,0,0,0,6,0,0
1394541203,0,0,0,0,0,6,0,0
1394541263,0,0,0,0,0,6,0,0
1394541323,0,0,0,0,0,6,0,0
1394541383,0,0,0,0,0,6,0,0
1394541443,0,0,0,0,0,6,0,0
1394541503,0,0,0,0,0,6,0,0
1394541563,0,0,0,0,0,6,0,0
1394541623,0,0,0,0,0,6,0,0
1394541683,0,0,0,0,0,6,0,0
1394541743,0,0,0,0,0,6,0,0
1394541803,0,0,0,0,0,6,0,0
1394541863,0,0,0,0,0,6,0,0
1394541923,0,0,0,0,0,6,0,0
1394541983,0,0,0,0,0,6,0,0
1394542043,0,0,0,0,0,6,0,0
1394542103,0,0,0,0,0,6,0,0
1394542163,0,0,0,0,0,6,0,0
1394542223,0,0,0,0,0,6,0,0
1394542283,0,0,0,0,0,6,0,0
1394542343,0,0,0,0,0,6,0,0
1394542403,0,0,0,0,0,6,0,0
1394542463,0,0,0,0,0,6,0,0
1394542523,0,0,0,0,0,6,0,0
1394542583,0,0,0,0,0,6,0,0
1394542643,0,0,0,0,0,6,0,0
1394542703,0,0,0,0,0,6,0,0
1394542763,0,0,0,0,0,6,0,0
1394542823,0,0,0,0,0,6,0,0
1394542883,0,0,0,0,0,6,0,0
1394542943,0,0,0,0,0,6,0,0
1394543003,0,0,0,0,0,6,0,0
1394543063,0,0,0,0,0,6,0,0
1394543123,0,0,0,0,0,6,0,0
1394543183,0,0,0,0,0,6,0,0
1394543243,0,0,0,0,0,6,0,0
1394543303,0,0,0,0,0,6,0,0
1394543363,0,0,0,0,0,6,0,0
1394543423,0,0,0,0,0,6,0,0
1394543483,0,0,0,0,0,6,0,0
1394543543,0,0,0,0,0,6,0,0
1394543603,0,0,0,0,0,6,0,0
1394543663,0,0,0,0,0,6,0,0
1394543723,0,0,0,0,0,6,0,0
1394543783,0,0,0,0,0,6,0,0
1394543843,0,0,0,0,0,6,0,0
1394543903,0,0,0,0,0,6,0,0
1394543963,0,0,0,0,0,6,0,0
1394544023,0,0,0,0,0,6,0,0
1394544083,0,0,0,0,0,6,0,0
1394544143,0,0,0,0,0,6,0,0
1394544203,0,0,0,0,0,6,0,0
1394544263,0,0,0,0,0,6,0,0
1394544323,0,0,0,0,0,6,0,0
1394544383,0,0,0,0,0,6,0,0
1394544443,0,0,0,0,0,6,0,0
1394544504,0,0,0,0,0,6,0,0
1394544564,0,0,0,0,0,6,0,0
1394544624,0,0,0,0,0,6,0,0
1394544684,0,0,0,0,0,6,0,0
1394544744,0,0,0,0,0,6,0,0
1394544804,0,0,0,0,0,6,0,0
1394544864,0,0,0,0,0,6,0,0
1394544924,0,0,0,0,0,6,0,0
1394544984,0,0,0,0,0,6,0,0
1394545044,0,0,0,0,0,6,0,0
1394545104,0,0,0,0,0,6,0,0
1394545164,0,0,0,0,0,6,0,0
1394545224,0,0,0,0,0,6,0,0
1394545284,0,0,0,0,0,6,0,0
1394545344,0,0,0,0,0,6,0,0
1394545404,0,0,0,0,0,6,0,0
1394545464,0,0,0,0,0,6,0,0
1394545524,0,0,0,0,0,6,0,0
1394545584,0,0,0,0,0,6,0,0
1394545644,0,0,0,0,0,6,0,0
1394545704,0,0,0,0,0,6,0,0
1394545764,0,0,0,0,0,6,0,0
1394545824,0,0,0,0,0,6,0,0
1394545884,0,0,0,0,0,6,0,0
1394545944,0,0,0,0,0,6,0,0
1394546004,0,0,0,0,0,6,0,0
1394546064,0,0,0,0,0,6,0,0
1394546124,0,0,0,0,0,6,0,0
1394546184,0,0,0,0,0,6,0,0
1394546244,0,0,0,0,0,6,0,0
1394546304,0,0,0,0,0,6,0,0
1394546364,0,0,0,0,0,6,0,0
1394546424,0,0,0,0,0,6,0,0
1394546484,0,0,0,0,0,6,0,0
1394546544,0,0,0,0,0,6,0,0
1394546604,0,0,0,0,0,6,0,0
1394546664,0,0,0,0,0,6,0,0
1394546724,0,0,0,0,0,6,0,0
1394546784,0,0,0,0,0,6,0,0
1394546844,0,0,0,0,0,6,0,0
1394546904,0,0,0,0,0,6,0,0
1394546964,0,0,0,0,0,6,0,0
1394547024,0,0,0,0,0,6,0,0
1394547084,0,0,0,0,0,6,0,0
1394547144,0,0,0,0,0,6,0,0
1394547204,0,0,0,0,0,6,0,0
1394547264,0,0,0,0,0,6,0,0
1394547324,0,0,0,0,0,6,0,0
1394547384,0,0,0,0,0,6,0,0
1394547444,0,0,0,0,0,6,0,0
1394547504,0,0,0,0,0,6,0,0
1394547564,0,0,0,0,0,6,0,0
1394547624,0,0,0,0,0,6,0,0
1394547684,0,0,0,0,0,6,0,0
1394547744,0,0,0,0,0,6,0,0
1394547804,0,0,0,0,0,6,0,0
1394547864,0,0,0,0,0,6,0,0
1394547924,0,0,0,0,0,6,0,0
1394547984,0,0,0,0,0,6,0,0
1394548044,0,0,0,0,0,6,0,0
1394548104,0,0,0,0,0,6,0,0
1394548164,0,0,0,0,0,6,0,0
1394548224,0,0,0,0,0,6,0,0
1394548284,0,0,0,0,0,6,0,0
1394548344,0,0,0,0,0,6,0,0
1394548404,0,0,0,0,0,6,0,0
1394548464,0,0,0,0,0,6,0,0
1394548524,0,0,0,0,0,6,0,0
1394548584,0,0,0,0,0,6,0,0
1394548644,0,0,0,0,0,6,0,0
1394548704,0,0,0,0,0,6,0,0
1394548764,0,0,0,0,0,6,0,0
1394548824,0,0,0,0,0,6,0,0
1394548884,0,0,0,0,0,6,0,0
1394548944,0,0,0,0,0,6,0,0
1394549004,0,0,0,0,0,6,0,0
1394549064,0,0,0,0,0,6,0,0
1394549124,0,0,0,0,0,6,0,0
1394549184,0,0,0,0,0,6,0,0
1394549244,0,0,0,0,0,6,0,0
1394549304,0,0,0,0,0,6,0,0
1394549364,0,0,0,0,0,6,0,0
1394549424,0,0,0,0,0,6,0,0
1394549484,0,0,0,0,0,6,0,0
1394549544,0,0,0,0,0,6,0,0
